sample_id,scene,metric,spconv_k0,spconv_k1,spconv_k3,spconv_k5,spconv_gain,official_flex_k0,official_flex_k1,official_flex_k3,official_flex_k5,official_flex_gain,official_minus_spconv,official_gain_over_spconv,spconv_outcome,official_outcome
ai_022_010_cam_00_frame.0034,ai_022_010,affine_depth_rel,0.06777460873126984,0.058794666081666946,0.046151772141456604,0.0480707623064518,0.021622836589813232,0.06777460873126984,0.048484619706869125,0.043440528213977814,0.04709366336464882,0.024334080517292023,-0.0027112439274787903,0.0027112439274787903,win,win
ai_023_003_cam_00_frame.0008,ai_023_003,affine_depth_rel,0.048365477472543716,0.04519939795136452,0.03871811553835869,0.03397269919514656,0.009647361934185028,0.048365477472543716,0.030420351773500443,0.026595698669552803,0.024949032813310623,0.021769778802990913,-0.012122416868805885,0.012122416868805885,win,win
ai_023_003_cam_00_frame.0083,ai_023_003,affine_depth_rel,0.0438058078289032,0.03896740451455116,0.030209772288799286,0.025006020441651344,0.013596035540103912,0.0438058078289032,0.018975872546434402,0.018931511789560318,0.020305538550019264,0.02487429603934288,-0.011278260499238968,0.011278260499238968,win,win
ai_023_003_cam_01_frame.0057,ai_023_003,affine_depth_rel,0.036352790892124176,0.03087329864501953,0.02088121697306633,0.01616687700152397,0.015471573919057846,0.036352790892124176,0.015996744856238365,0.011435802094638348,0.014860225841403008,0.02491698879748583,-0.009445414878427982,0.009445414878427982,win,win
ai_024_012_cam_00_frame.0032,ai_024_012,affine_depth_rel,0.05575971305370331,0.053882356733083725,0.05358489975333214,0.05672898143529892,0.00217481330037117,0.05575971305370331,0.052836038172245026,0.050136782228946686,0.05002216249704361,0.005622930824756622,-0.0034481175243854523,0.0034481175243854523,win,win
ai_024_013_cam_00_frame.0007,ai_024_013,affine_depth_rel,0.036220379173755646,0.03016037307679653,0.021230360493063927,0.024689828976988792,0.014990018680691719,0.036220379173755646,0.021604478359222412,0.022335633635520935,0.03409920632839203,0.01388474553823471,0.0011052731424570084,-0.0011052731424570084,win,win
ai_024_013_cam_00_frame.0081,ai_024_013,affine_depth_rel,0.03399212658405304,0.02578170970082283,0.01872774213552475,0.033153049647808075,0.01526438444852829,0.03399212658405304,0.019138101488351822,0.02894832193851471,0.036553412675857544,0.00504380464553833,0.01022057980298996,-0.01022057980298996,win,win
ai_028_008_cam_00_frame.0056,ai_028_008,affine_depth_rel,0.1033259779214859,0.09932494908571243,0.09349831193685532,0.09542259573936462,0.009827665984630585,0.1033259779214859,0.09153573215007782,0.09031335264444351,0.09460733085870743,0.013012625277042389,-0.003184959292411804,0.003184959292411804,win,win
ai_030_008_cam_01_frame.0005,ai_030_008,affine_depth_rel,0.04485522583127022,0.040380194783210754,0.032993074506521225,0.02928256057202816,0.011862151324748993,0.04485522583127022,0.026250163093209267,0.027867237105965614,0.03032403253018856,0.016987988725304604,-0.005125837400555611,0.005125837400555611,win,win
ai_031_004_cam_00_frame.0047,ai_031_004,affine_depth_rel,0.06372905522584915,0.05353629216551781,0.043656762689352036,0.0499260313808918,0.020072292536497116,0.06372905522584915,0.052095405757427216,0.050494179129600525,0.05286595970392227,0.013234876096248627,0.006837416440248489,-0.006837416440248489,win,win
ai_031_010_cam_00_frame.0022,ai_031_010,affine_depth_rel,0.06645967066287994,0.06319056451320648,0.06113304942846298,0.06623239815235138,0.005326621234416962,0.06645967066287994,0.06080179288983345,0.06276390701532364,0.06848675012588501,0.003695763647556305,0.0016308575868606567,-0.0016308575868606567,win,win
ai_031_010_cam_00_frame.0096,ai_031_010,affine_depth_rel,0.07555709779262543,0.07153839617967606,0.06928641349077225,0.07610514760017395,0.00627068430185318,0.07555709779262543,0.07483028620481491,0.07478246092796326,0.0775608941912651,0.0007746368646621704,0.0054960474371910095,-0.0054960474371910095,win,win
ai_032_007_cam_00_frame.0071,ai_032_007,affine_depth_rel,0.060103051364421844,0.05197785422205925,0.07663513720035553,0.11561551690101624,-0.016532085835933685,0.060103051364421844,0.05808059498667717,0.0574941411614418,0.06909526884555817,0.0026089102029800415,-0.019140996038913727,0.019140996038913727,loss,win
ai_035_003_cam_00_frame.0045,ai_035_003,affine_depth_rel,0.06768685579299927,0.06673496216535568,0.06584380567073822,0.06557164341211319,0.0018430501222610474,0.06768685579299927,0.06380942463874817,0.057918649166822433,0.05728473886847496,0.009768206626176834,-0.007925156503915787,0.007925156503915787,win,win
ai_035_004_cam_00_frame.0020,ai_035_004,affine_depth_rel,0.08930885046720505,0.08666694164276123,0.09370765089988708,0.11386924237012863,-0.004398800432682037,0.08930885046720505,0.08752916753292084,0.09790394455194473,0.11176170408725739,-0.008595094084739685,0.004196293652057648,-0.004196293652057648,loss,loss
ai_035_004_cam_00_frame.0095,ai_035_004,affine_depth_rel,0.4988113343715668,0.4999755322933197,0.5027735233306885,0.5044887065887451,-0.003962188959121704,0.4988113343715668,0.48987647891044617,0.4843295216560364,0.4803047478199005,0.014481812715530396,-0.0184440016746521,0.0184440016746521,loss,win
ai_038_009_cam_00_frame.0069,ai_038_009,affine_depth_rel,0.06406254321336746,0.06193011254072189,0.058610014617443085,0.057191431522369385,0.0054525285959243774,0.06406254321336746,0.05609806627035141,0.05485805869102478,0.05521590635180473,0.009204484522342682,-0.0037519559264183044,0.0037519559264183044,win,win
ai_038_009_cam_01_frame.0044,ai_038_009,affine_depth_rel,0.19821667671203613,0.19576314091682434,0.19167236983776093,0.1897135078907013,0.0065443068742752075,0.19821667671203613,0.17755162715911865,0.16177351772785187,0.15579897165298462,0.036443158984184265,-0.029898852109909058,0.029898852109909058,win,win
ai_039_003_cam_00_frame.0018,ai_039_003,affine_depth_rel,0.056334443390369415,0.05052715167403221,0.041517794132232666,0.041010841727256775,0.01481664925813675,0.056334443390369415,0.04632416367530823,0.0374717116355896,0.035541653633117676,0.018862731754779816,-0.004046082496643066,0.004046082496643066,win,win
ai_039_003_cam_00_frame.0093,ai_039_003,affine_depth_rel,0.11724963784217834,0.11599593609571457,0.1139935553073883,0.11260130256414413,0.003256082534790039,0.11724963784217834,0.10847567021846771,0.10229335725307465,0.09954813122749329,0.014956280589103699,-0.01170019805431366,0.01170019805431366,win,win
ai_039_003_cam_01_frame.0068,ai_039_003,affine_depth_rel,0.05398076772689819,0.04976075887680054,0.04877962917089462,0.05954897403717041,0.0052011385560035706,0.05398076772689819,0.04419250413775444,0.047612737864255905,0.053448595106601715,0.006368029862642288,-0.0011668913066387177,0.0011668913066387177,win,win
ai_041_003_cam_00_frame.0042,ai_041_003,affine_depth_rel,0.045665450394153595,0.037929534912109375,0.02883405238389969,0.03251992166042328,0.016831398010253906,0.045665450394153595,0.030959751456975937,0.03555050864815712,0.04055770859122276,0.010114941745996475,0.006716456264257431,-0.006716456264257431,win,win
ai_044_001_cam_00_frame.0017,ai_044_001,affine_depth_rel,0.07748005539178848,0.0699056088924408,0.058455608785152435,0.05360129475593567,0.019024446606636047,0.07748005539178848,0.058958373963832855,0.05133723467588425,0.052861910313367844,0.026142820715904236,-0.0071183741092681885,0.0071183741092681885,win,win
ai_044_001_cam_00_frame.0091,ai_044_001,affine_depth_rel,0.09062127023935318,0.08088961988687515,0.06470249593257904,0.059541601687669754,0.02591877430677414,0.09062127023935318,0.06271766126155853,0.054308805614709854,0.053915202617645264,0.036312464624643326,-0.010393690317869186,0.010393690317869186,win,win
ai_044_001_cam_01_frame.0067,ai_044_001,affine_depth_rel,0.05532880872488022,0.04319775477051735,0.027865394949913025,0.03722963482141495,0.027463413774967194,0.05532880872488022,0.0369001105427742,0.028844568878412247,0.03462454676628113,0.026484239846467972,0.0009791739284992218,-0.0009791739284992218,win,win
ai_044_003_cam_01_frame.0042,ai_044_003,affine_depth_rel,0.04698599874973297,0.03771300986409187,0.023979073390364647,0.028481267392635345,0.023006925359368324,0.04698599874973297,0.02787044458091259,0.026651468127965927,0.029959941282868385,0.020334530621767044,0.00267239473760128,-0.00267239473760128,win,win
ai_044_003_cam_02_frame.0016,ai_044_003,affine_depth_rel,0.043022725731134415,0.03163493797183037,0.01897500641644001,0.03408422693610191,0.024047719314694405,0.043022725731134415,0.017075879499316216,0.019254470244050026,0.023939969018101692,0.02376825548708439,0.00027946382761001587,-0.00027946382761001587,win,win
ai_044_003_cam_02_frame.0091,ai_044_003,affine_depth_rel,0.04778623580932617,0.03861771151423454,0.02514638751745224,0.03374679759144783,0.022639848291873932,0.04778623580932617,0.027023879811167717,0.025736123323440552,0.030864262953400612,0.02205011248588562,0.0005897358059883118,-0.0005897358059883118,win,win
ai_044_003_cam_03_frame.0065,ai_044_003,affine_depth_rel,0.06190677359700203,0.05713185667991638,0.05110720545053482,0.05240026116371155,0.010799568146467209,0.06190677359700203,0.05153457447886467,0.0537748746573925,0.060229018330574036,0.008131898939609528,0.0026676692068576813,-0.0026676692068576813,win,win
ai_045_008_cam_00_frame.0040,ai_045_008,affine_depth_rel,0.039585523307323456,0.037021853029727936,0.03206699714064598,0.02773253619670868,0.007518526166677475,0.039585523307323456,0.025913655757904053,0.01526855118572712,0.016716282814741135,0.024316972121596336,-0.01679844595491886,0.01679844595491886,win,win
ai_045_008_cam_01_frame.0015,ai_045_008,affine_depth_rel,0.05814249813556671,0.051646165549755096,0.041845642030239105,0.03680353984236717,0.016296856105327606,0.05814249813556671,0.041848957538604736,0.033850543200969696,0.038089338690042496,0.024291954934597015,-0.00799509882926941,0.00799509882926941,win,win
ai_045_008_cam_01_frame.0089,ai_045_008,affine_depth_rel,0.17369835078716278,0.16464993357658386,0.15879279375076294,0.1649271696805954,0.014905557036399841,0.17369835078716278,0.16192130744457245,0.15698912739753723,0.15499328076839447,0.01670922338962555,-0.001803666353225708,0.001803666353225708,win,win
ai_046_005_cam_00_frame.0064,ai_046_005,affine_depth_rel,0.06674672663211823,0.0613073855638504,0.05219049006700516,0.05048783868551254,0.014556236565113068,0.06674672663211823,0.05235161632299423,0.04884009808301926,0.05259774252772331,0.01790662854909897,-0.003350391983985901,0.003350391983985901,win,win
ai_047_009_cam_00_frame.0038,ai_047_009,affine_depth_rel,0.21146872639656067,0.2165544480085373,0.2350045144557953,0.2769242823123932,-0.02353578805923462,0.21146872639656067,0.2088257074356079,0.21491973102092743,0.2209290713071823,-0.0034510046243667603,-0.02008478343486786,0.02008478343486786,loss,loss
ai_048_001_cam_00_frame.0013,ai_048_001,affine_depth_rel,0.06711389869451523,0.06574514508247375,0.0636352002620697,0.06247199326753616,0.003478698432445526,0.06711389869451523,0.064669668674469,0.0654541552066803,0.06796039640903473,0.0016597434878349304,0.0018189549446105957,-0.0018189549446105957,win,win
ai_048_001_cam_00_frame.0088,ai_048_001,affine_depth_rel,0.09469346702098846,0.09250815957784653,0.08979769796133041,0.08888723701238632,0.0048957690596580505,0.09469346702098846,0.08927290141582489,0.08969932794570923,0.09118562191724777,0.004994139075279236,-9.83700156211853e-05,9.83700156211853e-05,win,win
ai_048_001_cam_01_frame.0064,ai_048_001,affine_depth_rel,0.06406228989362717,0.05933934450149536,0.057224810123443604,0.06258460879325867,0.006837479770183563,0.06406228989362717,0.055761776864528656,0.05496031045913696,0.06322090327739716,0.009101979434490204,-0.0022644996643066406,0.0022644996643066406,win,win
ai_048_001_cam_02_frame.0050,ai_048_001,affine_depth_rel,0.0382872074842453,0.03840476647019386,0.04031156376004219,0.0440959632396698,-0.0020243562757968903,0.0382872074842453,0.0403590053319931,0.04908127337694168,0.056885749101638794,-0.01079406589269638,0.00876970961689949,-0.00876970961689949,loss,loss
ai_048_001_cam_03_frame.0029,ai_048_001,affine_depth_rel,0.0915868729352951,0.09023376554250717,0.08809387683868408,0.08676394075155258,0.003492996096611023,0.0915868729352951,0.08927013725042343,0.0878872498869896,0.08748586475849152,0.0036996230483055115,-0.00020662695169448853,0.00020662695169448853,win,win
ai_050_002_cam_00_frame.0004,ai_050_002,affine_depth_rel,0.0840868353843689,0.08316324651241302,0.08501981943845749,0.09167276322841644,-0.0009329840540885925,0.0840868353843689,0.0870571956038475,0.09218765050172806,0.09820263832807541,-0.008100815117359161,0.007167831063270569,-0.007167831063270569,loss,loss
ai_050_002_cam_00_frame.0081,ai_050_002,affine_depth_rel,0.1244555115699768,0.12204867601394653,0.13198909163475037,0.1590462625026703,-0.00753358006477356,0.1244555115699768,0.1234271377325058,0.12672314047813416,0.13635730743408203,-0.0022676289081573486,-0.005265951156616211,0.005265951156616211,loss,loss
ai_050_002_cam_01_frame.0056,ai_050_002,affine_depth_rel,0.11700072884559631,0.1157623827457428,0.12035630643367767,0.13166937232017517,-0.00335557758808136,0.11700072884559631,0.12243616580963135,0.12775155901908875,0.13294082880020142,-0.010750830173492432,0.007395252585411072,-0.007395252585411072,loss,loss
ai_050_002_cam_02_frame.0033,ai_050_002,affine_depth_rel,0.0656956359744072,0.0611579567193985,0.06085113435983658,0.07257339358329773,0.004844501614570618,0.0656956359744072,0.06409536302089691,0.06744706630706787,0.07666497677564621,-0.001751430332660675,0.006595931947231293,-0.006595931947231293,win,loss
ai_050_002_cam_03_frame.0010,ai_050_002,affine_depth_rel,0.06316053867340088,0.056961797177791595,0.04469282180070877,0.03811831399798393,0.018467716872692108,0.06316053867340088,0.048671625554561615,0.04359928518533707,0.052821166813373566,0.019561253488063812,-0.001093536615371704,0.001093536615371704,win,win
ai_050_002_cam_03_frame.0099,ai_050_002,affine_depth_rel,0.2288581132888794,0.22613006830215454,0.22386227548122406,0.22930637001991272,0.0049958378076553345,0.2288581132888794,0.2289116382598877,0.22685162723064423,0.23218142986297607,0.0020064860582351685,0.002989351749420166,-0.002989351749420166,win,win
ai_050_002_cam_04_frame.0076,ai_050_002,affine_depth_rel,0.07050490379333496,0.06209485977888107,0.05105176568031311,0.050651680678129196,0.01945313811302185,0.07050490379333496,0.05658441036939621,0.05046585202217102,0.05167680233716965,0.02003905177116394,-0.0005859136581420898,0.0005859136581420898,win,win
ai_051_004_cam_00_frame.0051,ai_051_004,affine_depth_rel,0.16573789715766907,0.16555911302566528,0.17319683730602264,0.18678772449493408,-0.007458940148353577,0.16573789715766907,0.1632738709449768,0.1602506786584854,0.15782740712165833,0.005487218499183655,-0.012946158647537231,0.012946158647537231,loss,win
ai_051_004_cam_01_frame.0026,ai_051_004,affine_depth_rel,0.16891634464263916,0.17055200040340424,0.17562370002269745,0.1853310465812683,-0.006707355380058289,0.16891634464263916,0.16631901264190674,0.17039355635643005,0.17587968707084656,-0.0014772117137908936,-0.005230143666267395,0.005230143666267395,loss,loss
ai_051_004_cam_02_frame.0000,ai_051_004,affine_depth_rel,0.044818632304668427,0.04095212742686272,0.03704216331243515,0.038255855441093445,0.007776468992233276,0.044818632304668427,0.041162580251693726,0.04398542642593384,0.047530435025691986,0.0008332058787345886,0.006943263113498688,-0.006943263113498688,win,win
ai_051_004_cam_02_frame.0075,ai_051_004,affine_depth_rel,0.1877809762954712,0.18624922633171082,0.18830019235610962,0.195565864443779,-0.0005192160606384277,0.1877809762954712,0.1800919771194458,0.17714545130729675,0.17537447810173035,0.010635524988174438,-0.011154741048812866,0.011154741048812866,loss,win
ai_051_004_cam_03_frame.0066,ai_051_004,affine_depth_rel,0.03264668583869934,0.029973816126585007,0.027895305305719376,0.032813020050525665,0.004751380532979965,0.03264668583869934,0.03354955464601517,0.038720082491636276,0.04484802484512329,-0.006073396652936935,0.0108247771859169,-0.0108247771859169,win,loss
ai_051_004_cam_04_frame.0051,ai_051_004,affine_depth_rel,0.09418368339538574,0.09081866592168808,0.09260629862546921,0.10047060251235962,0.0015773847699165344,0.09418368339538574,0.09029220789670944,0.09182141721248627,0.0957888588309288,0.002362266182899475,-0.0007848814129829407,0.0007848814129829407,win,win
ai_051_004_cam_05_frame.0026,ai_051_004,affine_depth_rel,0.04319852590560913,0.03581114113330841,0.02522219717502594,0.026435598731040955,0.01797632873058319,0.04319852590560913,0.025105005130171776,0.025793148204684258,0.03306437283754349,0.017405377700924873,0.0005709510296583176,-0.0005709510296583176,win,win
ai_052_001_cam_00_frame.0000,ai_052_001,affine_depth_rel,0.06617482006549835,0.06448797881603241,0.06456175446510315,0.07135013490915298,0.0016130656003952026,0.06617482006549835,0.0632605105638504,0.06769640743732452,0.07364137470722198,-0.0015215873718261719,0.0031346529722213745,-0.0031346529722213745,win,loss
ai_052_001_cam_00_frame.0075,ai_052_001,affine_depth_rel,0.06092255562543869,0.05768326669931412,0.062246065586805344,0.07760139554738998,-0.0013235099613666534,0.06092255562543869,0.05616987869143486,0.05957821011543274,0.0698329284787178,0.001344345510005951,-0.0026678554713726044,0.0026678554713726044,loss,win
ai_052_001_cam_01_frame.0049,ai_052_001,affine_depth_rel,0.17109623551368713,0.16725337505340576,0.16121679544448853,0.15448825061321259,0.009879440069198608,0.17109623551368713,0.17031395435333252,0.16789624094963074,0.16720569133758545,0.0031999945640563965,0.006679445505142212,-0.006679445505142212,win,win
ai_052_003_cam_00_frame.0024,ai_052_003,affine_depth_rel,0.051744990050792694,0.04391627758741379,0.03285747021436691,0.03285948187112808,0.01888751983642578,0.051744990050792694,0.034348517656326294,0.037172116339206696,0.04942552000284195,0.014572873711585999,0.004314646124839783,-0.004314646124839783,win,win
ai_052_003_cam_01_frame.0004,ai_052_003,affine_depth_rel,0.05069975182414055,0.042863667011260986,0.03326646238565445,0.040700048208236694,0.0174332894384861,0.05069975182414055,0.032883044332265854,0.03415604308247566,0.0427369549870491,0.016543708741664886,0.0008895806968212128,-0.0008895806968212128,win,win
ai_052_003_cam_01_frame.0092,ai_052_003,affine_depth_rel,0.05619113892316818,0.04574814438819885,0.030877022072672844,0.032025374472141266,0.02531411685049534,0.05619113892316818,0.03190171346068382,0.03060353361070156,0.041157662868499756,0.02558760531246662,-0.00027348846197128296,0.00027348846197128296,win,win
ai_052_007_cam_00_frame.0069,ai_052_007,affine_depth_rel,0.1497974544763565,0.14656522870063782,0.155251607298851,0.1717468500137329,-0.005454152822494507,0.1497974544763565,0.14307953417301178,0.14511553943157196,0.1561373472213745,0.004681915044784546,-0.010136067867279053,0.010136067867279053,loss,win
ai_052_007_cam_01_frame.0043,ai_052_007,affine_depth_rel,0.06953609734773636,0.06002146005630493,0.05223816633224487,0.06113108992576599,0.017297931015491486,0.06953609734773636,0.05357636883854866,0.05263304337859154,0.05474615469574928,0.01690305396914482,0.00039487704634666443,-0.00039487704634666443,win,win
ai_053_003_cam_00_frame.0018,ai_053_003,affine_depth_rel,0.060286249965429306,0.050078511238098145,0.03423931822180748,0.03291048854589462,0.026046931743621826,0.060286249965429306,0.04055364802479744,0.033377755433321,0.043711017817258835,0.026908494532108307,-0.0008615627884864807,0.0008615627884864807,win,win
ai_053_003_cam_00_frame.0093,ai_053_003,affine_depth_rel,0.06090777367353439,0.05592385679483414,0.04675879701972008,0.041261348873376846,0.014148976653814316,0.06090777367353439,0.04035552963614464,0.030810603871941566,0.03776271268725395,0.030097169801592827,-0.01594819314777851,0.01594819314777851,win,win
ai_053_005_cam_00_frame.0067,ai_053_005,affine_depth_rel,0.08179955184459686,0.07514604181051254,0.06916368752717972,0.06892324239015579,0.012635864317417145,0.08179955184459686,0.07109473645687103,0.06750442087650299,0.07120021432638168,0.014295130968093872,-0.0016592666506767273,0.0016592666506767273,win,win
ai_055_009_cam_00_frame.0043,ai_055_009,affine_depth_rel,0.05898921936750412,0.05229424685239792,0.046537648886442184,0.0552007220685482,0.012451570481061935,0.05898921936750412,0.03645573928952217,0.04069913923740387,0.049927517771720886,0.01829008013010025,-0.005838509649038315,0.005838509649038315,win,win
ai_055_009_cam_01_frame.0017,ai_055_009,affine_depth_rel,0.08971995115280151,0.08893396705389023,0.09785956144332886,0.11330261081457138,-0.008139610290527344,0.08971995115280151,0.08992843329906464,0.10127326101064682,0.11232994496822357,-0.011553309857845306,0.0034136995673179626,-0.0034136995673179626,loss,loss
ai_055_009_cam_01_frame.0099,ai_055_009,affine_depth_rel,0.07985817641019821,0.07715831696987152,0.08994095772504807,0.11120554059743881,-0.010082781314849854,0.07985817641019821,0.0797002911567688,0.0945635437965393,0.10658639669418335,-0.014705367386341095,0.0046225860714912415,-0.0046225860714912415,loss,loss
ai_003_010_cam_00_frame.0000,ai_003_010,local_depth_rel,0.037179390055825934,0.03489417023956776,0.03285967474221252,0.03221548467990942,0.004319715313613415,0.037179390055825934,0.033990417286986485,0.0317425886169076,0.031887280027149245,0.005436801438918337,-0.0011170861253049225,0.0011170861253049225,win,win
ai_003_010_cam_00_frame.0077,ai_003_010,local_depth_rel,0.017783911898732185,0.016049774549901485,0.014369739498943091,0.01693769758567214,0.0034141723997890942,0.017783911898732185,0.011423306167125702,0.01255748774856329,0.01587073355913162,0.005226424150168895,-0.0018122517503798008,0.0018122517503798008,win,win
ai_003_010_cam_01_frame.0051,ai_003_010,local_depth_rel,0.02419911087490618,0.02367871853057295,0.024771971348673105,0.029666903242468835,-0.000572860473766923,0.02419911087490618,0.023484519496560097,0.025350220734253526,0.029519035667181014,-0.0011511098593473441,0.0005782493855804212,-0.0005782493855804212,loss,loss
ai_004_003_cam_00_frame.0026,ai_004_003,local_depth_rel,0.043320920007924237,0.0428273679378132,0.043536859448067844,0.04286098045607408,-0.00021593944014360739,0.043320920007924237,0.04500529643458625,0.04881683892259995,0.0557539079648753,-0.005495918914675713,0.005279979474532105,-0.005279979474532105,loss,loss
ai_004_003_cam_01_frame.0000,ai_004_003,local_depth_rel,0.003132875863229856,0.0027411211631260812,0.0024390041071455926,0.002368983972701244,0.0006938717560842633,0.003132875863229856,0.002973480150103569,0.0024269953719340265,0.0021412925561890006,0.0007058804912958294,-1.200873521156609e-05,1.200873521156609e-05,win,win
ai_004_003_cam_01_frame.0075,ai_004_003,local_depth_rel,0.03132547623183774,0.03028325212041014,0.030932965979445726,0.03422586591669211,0.0003925102523920157,0.03132547623183774,0.029866015480365604,0.029483199180839092,0.03019000086810832,0.0018422770509986496,-0.0014497667986066338,0.0014497667986066338,win,win
ai_004_004_cam_00_frame.0050,ai_004_004,local_depth_rel,0.01217588804429397,0.011746508779469877,0.011839943076483905,0.012499428412411362,0.00033594496781006594,0.01217588804429397,0.011798773251939565,0.011795011314097792,0.01239194996887818,0.0003808767301961783,-4.4931762386112364e-05,4.4931762386112364e-05,win,win
ai_004_004_cam_01_frame.0024,ai_004_004,local_depth_rel,0.012710496252920065,0.011324090598565009,0.009724893167407976,0.009837264324434929,0.0029856030855120886,0.012710496252920065,0.00930848629731271,0.008617627292147113,0.00987578655541357,0.004092868960772952,-0.0011072658752608634,0.0011072658752608634,win,win
ai_004_004_cam_01_frame.0099,ai_004_004,local_depth_rel,0.06567719971968068,0.06560126329875654,0.06556872381932205,0.06757812346849176,0.00010847590035863164,0.06567719971968068,0.061078897987802826,0.056102312739110656,0.05224693732129203,0.009574886980570026,-0.009466411080211394,0.009466411080211394,win,win
ai_004_010_cam_01_frame.0023,ai_004_010,local_depth_rel,0.029861285484262874,0.027689248589532717,0.032447044870683124,0.04230026634676116,-0.00258575938642025,0.029861285484262874,0.03033647287104811,0.03154341530586992,0.03494523997817721,-0.0016821298216070438,-0.0009036295648132062,0.0009036295648132062,loss,loss
ai_005_005_cam_00_frame.0017,ai_005_005,local_depth_rel,0.020411855023768213,0.019479634188529518,0.018245558202680614,0.017971564498212602,0.002166296821087599,0.020411855023768213,0.018738440030978784,0.018609085948103003,0.01848713034350011,0.0018027690756652094,0.0003635277454223894,-0.0003635277454223894,win,win
ai_005_005_cam_00_frame.0092,ai_005_005,local_depth_rel,0.116695591448141,0.11760966606172067,0.1149654120339879,0.11538201976301414,0.001730179414153099,0.116695591448141,0.11682892843548741,0.11720059519367558,0.11775844118424825,-0.0005050037455345824,0.0022351831596876814,-0.0022351831596876814,win,loss
ai_006_007_cam_00_frame.0066,ai_006_007,local_depth_rel,0.023939285789512925,0.02207930629245109,0.019953817387835845,0.020165491590483323,0.0039854684016770794,0.023939285789512925,0.0202999296080735,0.02005269734137174,0.022280395600116916,0.0038865884481411837,9.887995353589571e-05,-9.887995353589571e-05,win,win
ai_007_001_cam_00_frame.0042,ai_007_001,local_depth_rel,0.02208169511604038,0.020312898115000942,0.019708245823329144,0.022281339392066002,0.002373449292711237,0.02208169511604038,0.018897510260682215,0.016849237917499107,0.017407390289008617,0.005232457198541273,-0.002859007905830036,0.002859007905830036,win,win
ai_007_001_cam_01_frame.0016,ai_007_001,local_depth_rel,0.03583012759271595,0.03389916486210293,0.03342542331665754,0.03495601461165481,0.002404704276058406,0.03583012759271595,0.03188008152776294,0.031242826539609168,0.033722195153435074,0.004587301053106781,-0.0021825967770483755,0.0021825967770483755,win,win
ai_007_001_cam_01_frame.0091,ai_007_001,local_depth_rel,0.03522506798617542,0.03078026813454926,0.025552783394232392,0.027838487643748522,0.009672284591943026,0.03522506798617542,0.02961093047633767,0.025029125157743692,0.027495037531480193,0.010195942828431726,-0.0005236582364886999,0.0005236582364886999,win,win
ai_009_007_cam_00_frame.0066,ai_009_007,local_depth_rel,0.04459880664944649,0.043146432377398014,0.04256950877606869,0.041891835940380893,0.0020292978733778,0.04459880664944649,0.04191956762224436,0.04127677592138449,0.04201676261921724,0.0033220307280619962,-0.0012927328546841962,0.0012927328546841962,win,win
ai_009_009_cam_00_frame.0040,ai_009_009,local_depth_rel,0.04700883366167545,0.044652237184345724,0.049975141417235136,0.06573572065681219,-0.0029663077555596856,0.04700883366167545,0.0461542809382081,0.04675694452598691,0.05126410238444805,0.00025188913568854193,-0.0032181968912482276,0.0032181968912482276,loss,win
ai_010_007_cam_00_frame.0015,ai_010_007,local_depth_rel,0.012244918745838933,0.011529176987500655,0.011971904922069775,0.01361514470126066,0.0002730138237691578,0.012244918745838933,0.011566625726926658,0.012305913027375937,0.014154779000414742,-6.099428153700376e-05,0.0003340081053061616,-0.0003340081053061616,win,loss
ai_010_007_cam_00_frame.0089,ai_010_007,local_depth_rel,0.023374963435344398,0.021741169271990657,0.019400075601879507,0.019087322521954775,0.003974887833464891,0.023374963435344398,0.020797272212803364,0.019257992651546374,0.020355572167318314,0.004116970783798024,-0.00014208295033313334,0.00014208295033313334,win,win
ai_012_005_cam_00_frame.0064,ai_012_005,local_depth_rel,0.020041262730956078,0.017064742743968964,0.011825774796307087,0.01013252791017294,0.00821548793464899,0.020041262730956078,0.011514435522258282,0.01882687397301197,0.030506866052746773,0.001214388757944107,0.007001099176704884,-0.007001099176704884,win,win
ai_015_001_cam_00_frame.0039,ai_015_001,local_depth_rel,0.027951848615581792,0.0242020656587556,0.018794426151240867,0.019290045932090532,0.009157422464340925,0.027951848615581792,0.019602078866834443,0.02006322145462036,0.023734137803937,0.00788862716096143,0.0012687953033794948,-0.0012687953033794948,win,win
ai_015_004_cam_00_frame.0013,ai_015_004,local_depth_rel,0.008286135005099433,0.007688503230123648,0.007832008929524039,0.008851709758995898,0.00045412607557539404,0.008286135005099433,0.007262793502637318,0.00831053760235331,0.010271862731315196,-2.440259725387632e-05,0.00047852867282927036,-0.00047852867282927036,win,loss
ai_015_004_cam_00_frame.0088,ai_015_004,local_depth_rel,0.08313750475645065,0.08414669334888458,0.08959619700908661,0.0953228697180748,-0.006458692252635956,0.08313750475645065,0.07303359359502792,0.05903346464037895,0.04961079731583595,0.0241040401160717,-0.030562732368707657,0.030562732368707657,loss,win
ai_016_001_cam_01_frame.0062,ai_016_001,local_depth_rel,0.01651248149573803,0.015060076179603735,0.014878556753198305,0.016627559748788674,0.0016339247425397243,0.01651248149573803,0.014969005870322386,0.016848308965563774,0.018566823254028957,-0.00033582746982574463,0.001969752212365469,-0.001969752212365469,win,loss
ai_016_004_cam_00_frame.0037,ai_016_004,local_depth_rel,0.049605402164161205,0.04792117327451706,0.049764359369874,0.055802296847105026,-0.00015895720571279526,0.049605402164161205,0.04751543793827295,0.049077607691287994,0.052841125056147575,0.0005277944728732109,-0.0006867516785860062,0.0006867516785860062,loss,win
